,208,113,241|,210,52,243|,210,56,243|,210,54,13,243|,210,351,348,243|,210,351,563,564|,208,34,11,243|,208,34,197,239|,208,34,473,476|,208,285,280,243|
,392,443|,392,1,445|,388,100,445|,390,166,443|,390,166,1,445|,390,168,118,443|,390,168,122,445|,390,170,22,443|,390,170,26,443|,390,201,196,443|
,224,176|,220,28,165|,222,82,165|,220,32,1,165|,220,245,248,176|,220,313,310,161|,224,172,137,163|,265,262,137,163|,265,262,173,176|,265,266,20,165|
,162,136,171|,164,0,167|,164,123,169|,177,172,171|,177,172,22,167|,177,172,26,167|,164,123,118,167|,164,123,199,200|,164,0,23,171|,164,0,27,171|
,46,6,515|,48,37,517|,48,37,519|,48,22,35,517|,48,22,35,519|,48,26,35,517|,48,26,35,519|,48,189,186,515|,50,40,39,517|,50,40,39,519|
,492,93,411|,494,93,411|,494,93,90,409|,494,9,257,407|,494,10,1,409|,494,10,89,411|,494,14,257,407|,494,107,108,409|,494,111,108,409|,494,365,368,409|
,480,262,453|,478,70,195,449|,478,70,195,451|,478,72,195,449|,478,72,195,451|,478,461,462,453|,482,10,23,453|,482,10,27,453|,482,53,193,449|,482,53,193,451|
,112,285|,112,34,283|,114,8,281|,114,15,281|,227,228,281|,241,242,281|,241,242,10,283|,241,238,196,283|,241,477,472,283|,227,228,10,283|
,216,139|,216,107,141|,216,111,141|,549,546,137|,216,10,23,137|,216,10,27,137|,216,437,438,137|,214,5,13,139|,214,6,8,139|,214,6,15,139|
,458,193,555|,458,52,179,551|,458,56,179,551|,456,348,179,551|,456,350,193,555|,525,522,195,555|,525,522,58,395,553|,525,522,60,179,551|,525,522,71,397,553|,525,522,71,559,556|
,416,357,561|,416,357,352,559|,412,63,71,559|,412,63,73,559|,412,89,357,561|,412,297,294,559|,412,305,308,559|,414,61,71,559|,414,61,73,559|,414,93,357,561|
,298|,302,32|,302,28,0|,302,131,134|,300,260,34|,300,260,36,22|,300,260,36,26|,300,260,38,0|,300,260,285,282|,300,260,307,304|
,5,3,35,509|,5,3,35,513|,5,3,119,511|,6,115,112,509|,6,115,112,513|,6,257,260,509|,6,257,260,513|,6,515,516,509|,6,515,516,513|,6,515,518,509|
,448,194,58,379|,448,194,71,381|,448,194,73,381|,450,194,58,379|,450,194,71,381|,450,194,73,381|,452,22,17,379|,452,26,17,379|,452,37,261,377|,452,263,266,379|
,370,455,456|,370,455,458,351|,370,322,92,349|,370,507,502,347|,372,34,11,349|,372,34,33,347|,372,38,29,347|,372,209,210,351|,372,285,280,349|,372,317,320,351|
,502,32,197|,504,184,197|,504,184,119,199|,504,184,167,201|,504,184,205,206|,504,188,22,197|,504,188,26,197|,504,188,171,201|,502,32,119,199|,502,32,167,201|
,502,30|,504,186,7|,504,571,568|,504,184,2,4|,504,184,17,18|,504,184,33,30|,504,184,251,254|,504,184,401,402|,504,188,49,46|,504,191,219,214|
,520,116,355|,522,71,353|,522,73,353|,522,73,559,560|,522,71,559,560|,522,60,93,357|,522,62,89,357|,524,454,322,357|,524,454,324,294,353|,524,456,348,93,357|
,406,260,307|,408,0,305|,408,39,307|,410,88,305|,410,88,35,307|,410,90,0,305|,410,90,39,307|,410,92,10,305|,410,323,371,374|,410,357,352,309|
,478,353|,478,559,560|,482,93,357|,482,10,89,357|,482,61,71,353|,482,61,73,353|,482,273,268,353|,482,315,310,353|,482,359,360,353|,482,359,362,355|
,488,58|,488,62,17|,484,265,266|,486,388,102|,486,392,17|,486,392,1,21|,486,392,63,58|,486,392,473,474|,486,388,100,21|,486,388,233,236|
,274,142,281|,274,146,281|,276,178,281|,276,178,10,283|,276,180,134,283|,276,182,142,281|,276,182,146,281|,274,146,10,283|,274,142,10,283|,274,144,134,283|
,572,359|,568,97,363|,568,5,13,359|,568,6,8,359|,568,6,15,359|,568,215,216,359|,568,575,576,361|,572,61,71,361|,572,61,73,361|,572,273,268,361|
,172,22,17|,172,26,17|,172,263,266|,172,547,544|,174,235,236|,176,164,21|,225,265,266|,249,246,44|,335,338,266|,335,336,326,236|
,352,311,312,469|,354,94,29,469|,354,94,369,471|,354,96,31,469|,356,88,33,469|,356,90,29,469|,356,90,369,471|,356,92,365,471|,356,323,455,467|,356,323,507,502,469|
,544,45|,544,20,41|,544,20,43|,546,49,50|,546,49,79,76|,546,49,153,150|,546,22,1,41|,546,22,1,43|,546,22,17,45|,546,22,297,292|
,234,275,278|,236,18,47|,236,45,51|,236,45,77,78|,236,45,151,152|,236,16,23,49|,236,16,27,49|,236,20,41,51|,236,20,43,51|,236,20,149,152|
,118,2,55|,118,11,53|,118,11,57|,122,83,86|,122,101,104|,122,129,124|,122,0,2,55|,122,0,11,53|,122,0,11,57|,122,21,103,104|
,274,142|,274,146|,276,178|,276,182,142|,276,182,146|,274,183,178|,278,343,340|,278,441,436|,278,343,491,492|,278,343,491,494|
,274,142,217|,274,146,217|,276,178,217|,278,46,215|,278,48,547,548|,278,343,340,217|,278,441,436,217|,276,182,142,217|,276,182,146,217|,276,427,424,215|
,231,421|,28,41,423|,28,43,423|,28,287,419|,245,246,423|,245,246,291,419|,28,287,290,423|,28,43,291,419|,28,41,291,419|,28,21,45,423|
,574,47,279|,574,425,426,277|,576,81,78,279|,578,538,47,279|,578,538,425,426,277|,578,540,258,152,279|,578,542,429,426,277|,576,81,76,51,279|,576,70,60,143,275|,576,70,60,147,275|
,186,115|,184,35,113|,188,37,113|,188,22,35,113|,188,26,35,113|,184,1,39,113|,184,1,95,117|,184,11,9,115|,184,11,14,115|,184,11,229,226|
,298,185|,298,23,189|,298,27,189|,300,256,187|,302,32,185|,302,503,504|,302,32,23,189|,302,32,27,189|,302,28,0,185|,302,30,6,187|
,481,478,329|,481,482,107,333|,481,482,111,333|,262,22,251,331|,262,26,251,331|,262,137,140,333|,262,463,460,329|,266,16,251,331|,266,18,255,331|,266,20,109,333|
,562,348,93|,564,242,93|,566,28,91|,566,32,89|,566,32,1,91|,566,32,11,93|,566,32,413,416|,566,28,0,89|,566,28,409,410|,566,131,134,89|
,283|,11,281|,35,285|,1,39,285|,2,13,281|,23,37,285|,27,37,285|,63,60,281|,89,92,281|,159,156,281|
,162,138,415|,164,0,413|,164,91,417|,164,91,88,413|,164,91,92,415|,164,0,11,415|,164,0,89,417|,164,21,16,413|,164,29,32,413|,164,39,34,413|
,334,225,222|,338,264,222|,338,266,18,85|,338,266,20,83|,334,176,164,83|,336,322,90,83|,336,455,458,87|,336,455,456,350,87|,336,322,88,1,83|,336,322,92,53,87|
,80,397|,80,269,399|,76,44,395|,76,40,21,395|,76,42,21,395|,76,293,294,397|,80,70,58,395|,80,72,58,395|,80,127,271,399|,80,381,378,395|
,178,12|,178,10,2|,178,53,54|,178,57,54|,178,365,366|,180,134,2|,182,142,12|,182,146,12|,427,424,5|,182,146,10,2|
,298,11,341|,298,297,345|,298,11,493,490|,298,11,495,490|,298,2,13,341|,298,23,49,343|,298,27,49,343|,298,63,60,341|,298,89,92,341|,298,159,156,341|
,466,454,326|,466,458,105,233|,468,28,21,237|,468,28,101,233|,468,30,19,237|,468,32,17,237|,468,131,145,235|,468,503,506,326|,470,364,143,235|,470,364,147,235|
,282,401|,282,1,405|,280,10,401|,284,34,401|,284,38,405|,284,38,0,401|,284,34,1,405|,284,36,22,401|,284,36,26,401|,284,307,304,401|
,442,23,49|,442,27,49|,444,41,51|,444,43,51|,444,149,152|,444,149,150,51|,444,43,77,78|,444,43,151,152|,444,41,77,78|,444,41,151,152|
,544,103,104|,548,216,53|,548,216,57|,548,218,192|,548,216,12,55|,548,216,349,350|,548,214,5,55|,548,214,85,86|,544,16,2,55|,544,16,11,53|
,227,230,221|,112,34,33,221|,112,36,173,225|,112,36,263,264|,112,38,29,221|,112,38,83,223|,114,7,31,221|,114,7,85,223|,116,94,29,221|,116,94,83,223|
,396,309|,394,16,305|,398,268,309|,398,270,126,309|,398,272,10,305|,394,16,35,307|,394,20,0,305|,394,20,39,307|,394,59,62,305|,394,59,71,309|
,346,313|,348,315|,350,52,315|,350,56,315|,563,566,313|,563,564,242,315|,350,54,13,315|,350,65,66,313|,350,69,66,313|,350,125,126,311|
,322,92,483|,324,294,479|,337,338,481|,324,296,11,483|,324,345,340,483|,322,88,11,483|,322,357,352,479|,322,417,414,483|,326,234,142,483|,326,234,146,483|
,290,319,431|,286,0,197,433|,286,39,317,431|,286,41,319,431|,286,43,319,431|,286,109,141,435|,286,123,199,433|,286,165,162,435|,286,203,206,433|,288,104,321,431|
,544,237,234|,546,173,174|,548,216,143|,548,216,147|,548,216,179,182|,546,22,11,143|,546,22,11,147|,546,22,135,145|,546,26,11,143|,546,26,11,147|
,408,41|,408,43|,408,21,45|,408,95,98|,408,149,150|,408,287,290|,406,258,150|,410,90,41|,410,90,43|,410,90,21,45|
